id,event_id,sport_key,format_type,entrant_a,entrant_b,scheduled_at,venue,match_type,status,abandon_reason,result_confirmations,result_summary,group_no,round_label,stage
0fa79d3b-2e90-4355-acc5-1190d4e508de,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{0622d99b-ab5c-499b-ac9b-ea0dac1796ab},{22249e0b-a3bd-4e7b-b7b6-9b6a98160fac},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d5daffd6-9f27-4004-94b8-9dc0bbddfb9e,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{5c28778a-ed19-4b9e-8784-51733e9f63b2},{8d70ed09-ac41-401a-9b09-5b1b85c118ea},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
efd36421-29ca-4229-b40c-5411dcba9b3d,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{5c28778a-ed19-4b9e-8784-51733e9f63b2},{8ee1f053-cfc8-4236-b161-7a7b4a32b1ad},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d15fe9e4-dff5-4ace-87ee-a19e7e2adaa1,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{5c28778a-ed19-4b9e-8784-51733e9f63b2},{75d31e51-8949-47b7-86b3-6699ad0a7270},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
fe9f7495-704e-4f51-be00-05179b74fcd4,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{5c28778a-ed19-4b9e-8784-51733e9f63b2},{22249e0b-a3bd-4e7b-b7b6-9b6a98160fac},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
f60f8cec-dad4-4c35-bf6f-e4a3fb7fd931,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{8d70ed09-ac41-401a-9b09-5b1b85c118ea},{8ee1f053-cfc8-4236-b161-7a7b4a32b1ad},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
e0a8f583-028e-4b22-a4f4-ac4117b6768b,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{8ee1f053-cfc8-4236-b161-7a7b4a32b1ad},{75d31e51-8949-47b7-86b3-6699ad0a7270},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
3ce53b6b-121c-4e2b-98db-fd2feb4b6c17,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{8ee1f053-cfc8-4236-b161-7a7b4a32b1ad},{22249e0b-a3bd-4e7b-b7b6-9b6a98160fac},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
1fb77793-c935-4016-85c7-02a2916879ab,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{75d31e51-8949-47b7-86b3-6699ad0a7270},{22249e0b-a3bd-4e7b-b7b6-9b6a98160fac},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
63d25602-ba76-4af4-b668-9090443450a4,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{f7945a00-f179-4140-a7bb-43886773abf5},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
c8420c65-c88e-410d-bdad-d048833dcd3d,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{26dbec1f-b663-42a0-bb5a-6de276147d14},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
f9ba665a-34be-4e11-ab3b-99e9c495f994,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{67837bd5-21a6-4821-a979-a123f773220a},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
600faaf9-c999-4fd5-8a89-82d0b8b9df99,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{f7945a00-f179-4140-a7bb-43886773abf5},{26dbec1f-b663-42a0-bb5a-6de276147d14},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
9ce437fb-ea81-4801-98dc-bd45fdfb0987,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{f7945a00-f179-4140-a7bb-43886773abf5},{67837bd5-21a6-4821-a979-a123f773220a},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
99315907-9edd-4f45-8ad2-7545f18ff155,4cd81dae-4ee7-4473-b0bf-c42a0d78330b,badminton,team,{26dbec1f-b663-42a0-bb5a-6de276147d14},{67837bd5-21a6-4821-a979-a123f773220a},2026-07-25 00:00:00,Whistle Arena Court 1,interschool,scheduled,,,,,,group
b78f32f9-3e6e-4dd8-80af-493ca21d5a66,4ad863fe-5bfa-4db2-a60b-12b5d519104e,badminton,team,"{81eebf8a-55e9-4786-af44-6baa718c314c,b1c2d2d3-5b0d-4777-98db-b35f701cebef}",{883e07ca-7852-4967-91c4-bd954978e354},2026-09-20 00:00:00,North Arena mrii7zmk,interschool,completed,,"{""626f1292-2017-47f3-9928-68470695b4fc"": {""confirmedAt"": ""2026-07-13T00:48:56.382Z"", ""confirmedBy"": ""13d82aad-fc55-4135-856a-d832eb3ff793""}, ""87571f48-cb0f-401d-8f47-abfa03e1201a"": {""confirmedAt"": ""2026-07-13T00:48:56.393Z"", ""confirmedBy"": ""93309da3-29a7-455c-81b7-5d1ca8902e2c""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""21-15, 21-18"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
e8dec403-c615-45b1-b135-2fe9ffeb2f47,4ad863fe-5bfa-4db2-a60b-12b5d519104e,football,team,"{81eebf8a-55e9-4786-af44-6baa718c314c,b1c2d2d3-5b0d-4777-98db-b35f701cebef}",{883e07ca-7852-4967-91c4-bd954978e354},2026-09-20 00:00:00,North Arena mrii7zmk,interschool,completed,,"{""626f1292-2017-47f3-9928-68470695b4fc"": {""confirmedAt"": ""2026-07-13T00:48:56.579Z"", ""confirmedBy"": ""13d82aad-fc55-4135-856a-d832eb3ff793""}, ""87571f48-cb0f-401d-8f47-abfa03e1201a"": {""confirmedAt"": ""2026-07-13T00:48:56.587Z"", ""confirmedBy"": ""93309da3-29a7-455c-81b7-5d1ca8902e2c""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
47d6ce2d-f518-4fd9-8d6a-7bb0d9ff592f,759b7abd-dd86-47c1-b9f5-e8381a7d36a5,badminton,team,"{81eebf8a-55e9-4786-af44-6baa718c314c,b1c2d2d3-5b0d-4777-98db-b35f701cebef}",{883e07ca-7852-4967-91c4-bd954978e354},2026-09-20 00:00:00,North Arena mrii7zmk,interschool,completed,,"{""626f1292-2017-47f3-9928-68470695b4fc"": {""confirmedAt"": ""2026-07-13T00:48:57.074Z"", ""confirmedBy"": ""13d82aad-fc55-4135-856a-d832eb3ff793""}, ""87571f48-cb0f-401d-8f47-abfa03e1201a"": {""confirmedAt"": ""2026-07-13T00:48:57.091Z"", ""confirmedBy"": ""93309da3-29a7-455c-81b7-5d1ca8902e2c""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""19-21, 21-17, 18-21"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
d1ff1e8a-7eba-4f71-96fb-4a2a709897a7,ad826014-88c9-4a13-9e0a-be72b232a762,basketball,team,"{81eebf8a-55e9-4786-af44-6baa718c314c,b1c2d2d3-5b0d-4777-98db-b35f701cebef}",{883e07ca-7852-4967-91c4-bd954978e354},2026-09-20 00:00:00,North Arena mrii7zmk,interschool,completed,,"{""626f1292-2017-47f3-9928-68470695b4fc"": {""confirmedAt"": ""2026-07-13T00:48:56.817Z"", ""confirmedBy"": ""13d82aad-fc55-4135-856a-d832eb3ff793""}, ""87571f48-cb0f-401d-8f47-abfa03e1201a"": {""confirmedAt"": ""2026-07-13T00:48:56.848Z"", ""confirmedBy"": ""93309da3-29a7-455c-81b7-5d1ca8902e2c""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""48-55"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
78145c77-4e79-4575-bf59-a73b2c15743a,9c14a4d0-a8f4-4ef7-a9ac-8bba071ade86,badminton,team,{b10f0309-ab75-432f-9383-34ba8a919032},{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},2026-08-12 00:00:00,,interschool,completed,,"{""2301f327-b291-495d-a14f-e55b1f1f9212"": {""confirmedAt"": ""2026-07-13T00:48:59.376Z"", ""confirmedBy"": ""3bbcabd3-c2f3-460e-9913-3f5c95a6713a""}, ""785ef66d-5f7d-4dfc-88d9-f7903cbb3c3a"": {""confirmedAt"": ""2026-07-13T00:48:59.395Z"", ""confirmedBy"": ""da25fa8b-935f-41bc-82f0-435c24e09685""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.4, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": false}",,,group
d89f7205-fb3d-4c13-9d54-629d304b0a22,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,internal_ladder,completed,,{},"{""winnerSide"": ""B"", ""marginRatio"": 0.35, ""scoreDisplay"": ""21-14, 21-18"", ""scoredByRole"": ""referee"", ""enteredManually"": false}",,,group
7a81ae9e-4bb7-4aed-b77a-b0e53379857d,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,practice,completed,,{},"{""winnerSide"": ""A"", ""scoreDisplay"": ""21-10"", ""scoredByRole"": ""account_manager"", ""enteredManually"": true}",,,group
f1af02c3-b399-4c91-abbe-a699019e4f91,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{fb7d9bf6-aad0-4128-81c4-e7d8a533a749},{8a787422-6a75-4f37-886f-25e013b5f5d7},2026-07-20 09:30:00,Court 2,interschool,completed,,"{""c3b729c1-c8dd-4911-b2d6-a56641c5657c"": {""confirmedAt"": ""2026-07-13T00:49:00.942Z"", ""confirmedBy"": ""c853e005-3252-45b0-a9c9-a892e8c69b3e""}, ""e40ff9c0-f4dd-41c3-84bd-cbbc2c17a4ed"": {""confirmedAt"": ""2026-07-13T00:49:00.953Z"", ""confirmedBy"": ""9fb1ee08-77b5-433d-b3f6-f8c9c2a05bbb""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
e43e76fe-007f-4a1f-b5d0-dd446e4a2f33,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{fb7d9bf6-aad0-4128-81c4-e7d8a533a749},{1387edd4-bff7-4e89-8a7e-ee43df12b778},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""063cf324-39ec-4b18-9aa8-5f76650e6a63"": {""confirmedAt"": ""2026-07-13T00:49:00.993Z"", ""confirmedBy"": ""53c9ef78-7653-41a0-b0ec-a50c8eaf5552""}, ""c3b729c1-c8dd-4911-b2d6-a56641c5657c"": {""confirmedAt"": ""2026-07-13T00:49:00.987Z"", ""confirmedBy"": ""c853e005-3252-45b0-a9c9-a892e8c69b3e""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
bfb865f6-d542-4858-b196-805fd666b84a,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{8a787422-6a75-4f37-886f-25e013b5f5d7},{1387edd4-bff7-4e89-8a7e-ee43df12b778},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""063cf324-39ec-4b18-9aa8-5f76650e6a63"": {""confirmedAt"": ""2026-07-13T00:49:01.037Z"", ""confirmedBy"": ""53c9ef78-7653-41a0-b0ec-a50c8eaf5552""}, ""e40ff9c0-f4dd-41c3-84bd-cbbc2c17a4ed"": {""confirmedAt"": ""2026-07-13T00:49:01.022Z"", ""confirmedBy"": ""9fb1ee08-77b5-433d-b3f6-f8c9c2a05bbb""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
a2eda51b-1d0e-427d-ba59-b3908ca4a27b,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{33af5ba3-7062-47af-bbf7-ab621d21fc68},{fb7d9bf6-aad0-4128-81c4-e7d8a533a749},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""991e2028-d31e-4bee-b54c-c941efacf939"": {""confirmedAt"": ""2026-07-13T00:49:01.067Z"", ""confirmedBy"": ""d25a9492-f520-481a-a7e5-2fe3ccbeaa06""}, ""c3b729c1-c8dd-4911-b2d6-a56641c5657c"": {""confirmedAt"": ""2026-07-13T00:49:01.085Z"", ""confirmedBy"": ""c853e005-3252-45b0-a9c9-a892e8c69b3e""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
231d443b-0c83-4b3a-b4cf-20966bf4571b,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{33af5ba3-7062-47af-bbf7-ab621d21fc68},{8a787422-6a75-4f37-886f-25e013b5f5d7},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""991e2028-d31e-4bee-b54c-c941efacf939"": {""confirmedAt"": ""2026-07-13T00:49:01.104Z"", ""confirmedBy"": ""d25a9492-f520-481a-a7e5-2fe3ccbeaa06""}, ""e40ff9c0-f4dd-41c3-84bd-cbbc2c17a4ed"": {""confirmedAt"": ""2026-07-13T00:49:01.124Z"", ""confirmedBy"": ""9fb1ee08-77b5-433d-b3f6-f8c9c2a05bbb""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
90812b8a-e15e-4393-bc75-6f5ae5b9d33b,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{33af5ba3-7062-47af-bbf7-ab621d21fc68},{1387edd4-bff7-4e89-8a7e-ee43df12b778},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""063cf324-39ec-4b18-9aa8-5f76650e6a63"": {""confirmedAt"": ""2026-07-13T00:49:01.172Z"", ""confirmedBy"": ""53c9ef78-7653-41a0-b0ec-a50c8eaf5552""}, ""991e2028-d31e-4bee-b54c-c941efacf939"": {""confirmedAt"": ""2026-07-13T00:49:01.152Z"", ""confirmedBy"": ""d25a9492-f520-481a-a7e5-2fe3ccbeaa06""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
b7fad5bf-f465-4d6d-b8fc-65dc35355067,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{f06ab0bf-4826-461f-9a64-b01435cd6548},{471ab322-299e-40ba-948c-9bf66134512e},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
a97a77b8-d301-4c90-84be-e70c6cd54030,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{f06ab0bf-4826-461f-9a64-b01435cd6548},{d5b775ce-6f1f-40ee-b07c-dbaab33a2d6e},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
0e6682b1-0dad-4e1d-99de-7f3949a0ca36,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{f06ab0bf-4826-461f-9a64-b01435cd6548},{5ae941b1-7ddc-4daa-8301-6aac3afb7101},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
8a4635bc-4447-4605-a532-3a63d48bce26,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{f06ab0bf-4826-461f-9a64-b01435cd6548},{0815f776-2f04-447d-8a8f-96e524541985},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
20f2f992-fab8-4301-8a68-06a8a9b3d764,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{f06ab0bf-4826-461f-9a64-b01435cd6548},{be6c7a28-a4e7-4fce-af06-eb483b941aa4},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
f9b4c9e7-8a04-415c-b00c-ae78a6027c99,0c1192b0-8826-4d89-a0aa-74aa88c1e433,football,team,{33af5ba3-7062-47af-bbf7-ab621d21fc68},{fb7d9bf6-aad0-4128-81c4-e7d8a533a749},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""991e2028-d31e-4bee-b54c-c941efacf939"": {""confirmedAt"": ""2026-07-13T00:49:01.254Z"", ""confirmedBy"": ""d25a9492-f520-481a-a7e5-2fe3ccbeaa06""}, ""c3b729c1-c8dd-4911-b2d6-a56641c5657c"": {""confirmedAt"": ""2026-07-13T00:49:01.265Z"", ""confirmedBy"": ""c853e005-3252-45b0-a9c9-a892e8c69b3e""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
4aaf3a28-2fe9-489b-9c66-958f40d796a2,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{471ab322-299e-40ba-948c-9bf66134512e},{d5b775ce-6f1f-40ee-b07c-dbaab33a2d6e},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
ec69c8b7-5ea2-4e66-b58d-d833ea071d80,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{471ab322-299e-40ba-948c-9bf66134512e},{5ae941b1-7ddc-4daa-8301-6aac3afb7101},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
4047eb29-c6e9-46e5-bc45-6307f37653e8,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{471ab322-299e-40ba-948c-9bf66134512e},{0815f776-2f04-447d-8a8f-96e524541985},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
fedd228f-542a-48d8-bdb8-f41b9d327580,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{471ab322-299e-40ba-948c-9bf66134512e},{be6c7a28-a4e7-4fce-af06-eb483b941aa4},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
7a9dac27-b23c-4b66-bc2f-4d16a4b1b700,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{d5b775ce-6f1f-40ee-b07c-dbaab33a2d6e},{5ae941b1-7ddc-4daa-8301-6aac3afb7101},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
e242389e-2d1a-4198-a94a-38b0d2df0975,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{d5b775ce-6f1f-40ee-b07c-dbaab33a2d6e},{0815f776-2f04-447d-8a8f-96e524541985},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
e2cfe918-64a9-42ca-948a-65cc91daaace,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{d5b775ce-6f1f-40ee-b07c-dbaab33a2d6e},{be6c7a28-a4e7-4fce-af06-eb483b941aa4},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
b2e7f2e5-b3dd-4aff-b0c3-0a994356fe4a,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{5ae941b1-7ddc-4daa-8301-6aac3afb7101},{0815f776-2f04-447d-8a8f-96e524541985},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
bd66edf0-48f6-432c-a9cb-7aba60843a56,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{5ae941b1-7ddc-4daa-8301-6aac3afb7101},{be6c7a28-a4e7-4fce-af06-eb483b941aa4},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d8dca0e7-6861-4f53-b2cd-ac2019edef2f,31424535-d416-4a03-920e-278aa10f9a80,badminton,team,{0815f776-2f04-447d-8a8f-96e524541985},{be6c7a28-a4e7-4fce-af06-eb483b941aa4},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
97f5a1a8-0e2f-4a3a-a256-60ccb383e228,072a8d78-7280-4668-95bf-8e92046d150b,chess,individual,{706b81d2-57c7-4bb1-ab3f-cf253b70dd24},{0b2daf09-5bf7-4272-ad3c-c970cf95aacd},2026-09-28 00:00:00,Demo Center,interschool,completed,,,"{""winnerSide"": ""A"", ""scoreDisplay"": ""1-0"", ""scoredByRole"": ""engine"", ""enteredManually"": false}",,,group
